cell_id	leiden	cell_type
Composite-TMA-19_15936	13	Unclear
Composite-TMA-19_15937	2	Epithelial immunosuppressive
Composite-TMA-19_15938	0	Stromal
Composite-TMA-19_15939	13	Unclear
Composite-TMA-19_15940	7	Epithelial
Composite-TMA-19_15941	7	Epithelial
Composite-TMA-19_15942	15	Stromal
Composite-TMA-19_15943	2	Epithelial immunosuppressive
Composite-TMA-19_15945	18	Epithelial immunosuppressive
Composite-TMA-19_15946	12	Unclear
Composite-TMA-19_15947	14	Epithelial proliferative
Composite-TMA-19_15948	15	Stromal
Composite-TMA-19_15949	15	Stromal
Composite-TMA-19_1595	0	Stromal
Composite-TMA-19_15950	1	Epithelial
Composite-TMA-19_15951	7	Epithelial
Composite-TMA-19_15952	12	Unclear
Composite-TMA-19_15953	7	Epithelial
Composite-TMA-19_15954	7	Epithelial
Composite-TMA-19_15955	15	Stromal
Composite-TMA-19_15956	15	Stromal
Composite-TMA-19_15958	0	Stromal
Composite-TMA-19_15959	2	Epithelial immunosuppressive
Composite-TMA-19_1596	0	Stromal
Composite-TMA-19_15960	1	Epithelial
Composite-TMA-19_15961	13	Unclear
Composite-TMA-19_15962	0	Stromal
Composite-TMA-19_15963	14	Epithelial proliferative
Composite-TMA-19_15964	15	Stromal
Composite-TMA-19_15965	15	Stromal
Composite-TMA-19_15966	0	Stromal
Composite-TMA-19_15967	5	Stromal
Composite-TMA-19_15968	7	Epithelial
Composite-TMA-19_15969	7	Epithelial
Composite-TMA-19_1597	0	Stromal
Composite-TMA-19_15970	15	Stromal
Composite-TMA-19_15971	7	Epithelial
Composite-TMA-19_15973	15	Stromal
Composite-TMA-19_15974	5	Stromal
Composite-TMA-19_15975	7	Epithelial
Composite-TMA-19_15976	14	Epithelial proliferative
Composite-TMA-19_15977	15	Stromal
Composite-TMA-19_15978	5	Stromal
Composite-TMA-19_15979	13	Unclear
Composite-TMA-19_1598	5	Stromal
Composite-TMA-19_15980	12	Unclear
Composite-TMA-19_15981	12	Unclear
Composite-TMA-19_15982	13	Unclear
Composite-TMA-19_15983	15	Stromal
Composite-TMA-19_15984	5	Stromal
Composite-TMA-19_15985	0	Stromal
Composite-TMA-19_15986	7	Epithelial
Composite-TMA-19_15987	13	Unclear
Composite-TMA-19_15988	13	Unclear
Composite-TMA-19_15989	19	Stromal
Composite-TMA-19_1599	0	Stromal
Composite-TMA-19_15990	15	Stromal
Composite-TMA-19_15991	0	Stromal
Composite-TMA-19_15992	5	Stromal
Composite-TMA-19_15993	5	Stromal
Composite-TMA-19_15994	1	Epithelial
Composite-TMA-19_15995	7	Epithelial
Composite-TMA-19_15997	0	Stromal
Composite-TMA-19_15998	7	Epithelial
Composite-TMA-19_15999	1	Epithelial
Composite-TMA-19_160	7	Epithelial
Composite-TMA-19_1600	12	Unclear
Composite-TMA-19_16000	7	Epithelial
Composite-TMA-19_16001	0	Stromal
Composite-TMA-19_16002	15	Stromal
Composite-TMA-19_16004	13	Unclear
Composite-TMA-19_16005	13	Unclear
Composite-TMA-19_16006	18	Epithelial immunosuppressive
Composite-TMA-19_16007	13	Unclear
Composite-TMA-19_16008	15	Stromal
Composite-TMA-19_1601	12	Unclear
Composite-TMA-19_16010	5	Stromal
Composite-TMA-19_16011	7	Epithelial
Composite-TMA-19_16012	18	Epithelial immunosuppressive
Composite-TMA-19_16013	18	Epithelial immunosuppressive
Composite-TMA-19_16014	0	Stromal
Composite-TMA-19_16015	7	Epithelial
Composite-TMA-19_16016	1	Epithelial
Composite-TMA-19_16017	7	Epithelial
Composite-TMA-19_16018	13	Unclear
Composite-TMA-19_1602	7	Epithelial
Composite-TMA-19_16020	0	Stromal
Composite-TMA-19_16021	15	Stromal
Composite-TMA-19_16022	5	Stromal
Composite-TMA-19_16023	1	Epithelial
Composite-TMA-19_16024	13	Unclear
Composite-TMA-19_16025	0	Stromal
Composite-TMA-19_16026	15	Stromal
Composite-TMA-19_16027	1	Epithelial
Composite-TMA-19_16028	0	Stromal
Composite-TMA-19_16029	13	Unclear
Composite-TMA-19_1603	0	Stromal
Composite-TMA-19_16030	14	Epithelial proliferative
Composite-TMA-19_16031	15	Stromal
Composite-TMA-19_16032	15	Stromal
Composite-TMA-19_16034	0	Stromal
Composite-TMA-19_16035	5	Stromal
Composite-TMA-19_16036	7	Epithelial
Composite-TMA-19_16037	7	Epithelial
Composite-TMA-19_16038	7	Epithelial
Composite-TMA-19_16039	7	Epithelial
Composite-TMA-19_1604	1	Epithelial
Composite-TMA-19_16040	13	Unclear
Composite-TMA-19_16041	15	Stromal
Composite-TMA-19_16044	13	Unclear
Composite-TMA-19_16045	0	Stromal
Composite-TMA-19_16046	5	Stromal
Composite-TMA-19_16047	5	Stromal
Composite-TMA-19_16048	1	Epithelial
Composite-TMA-19_16049	13	Unclear
Composite-TMA-19_1605	0	Stromal
Composite-TMA-19_16050	15	Stromal
Composite-TMA-19_16051	15	Stromal
Composite-TMA-19_16052	5	Stromal
Composite-TMA-19_16053	5	Stromal
Composite-TMA-19_16054	7	Epithelial
Composite-TMA-19_16055	13	Unclear
Composite-TMA-19_16056	13	Unclear
Composite-TMA-19_16057	0	Stromal
Composite-TMA-19_16058	14	Epithelial proliferative
Composite-TMA-19_16059	15	Stromal
Composite-TMA-19_1606	0	Stromal
Composite-TMA-19_16060	15	Stromal
Composite-TMA-19_16062	5	Stromal
Composite-TMA-19_16063	0	Stromal
Composite-TMA-19_16064	7	Epithelial
Composite-TMA-19_16065	15	Stromal
Composite-TMA-19_16066	15	Stromal
Composite-TMA-19_16067	5	Stromal
Composite-TMA-19_16068	7	Epithelial
Composite-TMA-19_16069	1	Epithelial
Composite-TMA-19_1607	12	Unclear
Composite-TMA-19_16070	13	Unclear
Composite-TMA-19_16071	19	Stromal
Composite-TMA-19_16073	7	Epithelial
Composite-TMA-19_16074	13	Unclear
Composite-TMA-19_16075	5	Stromal
Composite-TMA-19_16076	5	Stromal
Composite-TMA-19_16077	7	Epithelial
Composite-TMA-19_16078	13	Unclear
Composite-TMA-19_16079	13	Unclear
Composite-TMA-19_1608	12	Unclear
Composite-TMA-19_16080	14	Epithelial proliferative
Composite-TMA-19_16081	12	Unclear
Composite-TMA-19_16082	0	Stromal
Composite-TMA-19_16083	15	Stromal
Composite-TMA-19_16085	0	Stromal
Composite-TMA-19_16086	15	Stromal
Composite-TMA-19_16087	5	Stromal
Composite-TMA-19_16088	1	Epithelial
Composite-TMA-19_16089	7	Epithelial
Composite-TMA-19_1609	5	Stromal
Composite-TMA-19_16090	13	Unclear
Composite-TMA-19_16091	13	Unclear
Composite-TMA-19_16092	18	Epithelial immunosuppressive
Composite-TMA-19_16093	13	Unclear
Composite-TMA-19_16094	13	Unclear
Composite-TMA-19_16095	19	Stromal
Composite-TMA-19_16096	15	Stromal
Composite-TMA-19_16097	12	Unclear
Composite-TMA-19_16098	15	Stromal
Composite-TMA-19_1610	7	Epithelial
Composite-TMA-19_16100	1	Epithelial
Composite-TMA-19_16101	1	Epithelial
Composite-TMA-19_16102	13	Unclear
Composite-TMA-19_16103	12	Unclear
Composite-TMA-19_16104	15	Stromal
Composite-TMA-19_16107	7	Epithelial
Composite-TMA-19_16108	0	Stromal
Composite-TMA-19_16109	14	Epithelial proliferative
Composite-TMA-19_1611	0	Stromal
Composite-TMA-19_16110	15	Stromal
Composite-TMA-19_16112	1	Epithelial
Composite-TMA-19_16113	13	Unclear
Composite-TMA-19_16114	0	Stromal
Composite-TMA-19_16116	15	Stromal
Composite-TMA-19_16117	0	Stromal
Composite-TMA-19_16118	5	Stromal
Composite-TMA-19_16119	0	Stromal
Composite-TMA-19_1612	0	Stromal
Composite-TMA-19_16120	19	Stromal
Composite-TMA-19_16121	7	Epithelial
Composite-TMA-19_16122	0	Stromal
Composite-TMA-19_16123	15	Stromal
Composite-TMA-19_16124	7	Epithelial
Composite-TMA-19_16125	13	Unclear
Composite-TMA-19_16126	15	Stromal
Composite-TMA-19_16127	0	Stromal
Composite-TMA-19_16128	5	Stromal
Composite-TMA-19_16129	5	Stromal
Composite-TMA-19_1613	0	Stromal
Composite-TMA-19_16130	7	Epithelial
Composite-TMA-19_16131	1	Epithelial
Composite-TMA-19_16132	13	Unclear
Composite-TMA-19_16133	13	Unclear
Composite-TMA-19_16134	13	Unclear
Composite-TMA-19_16135	0	Stromal
Composite-TMA-19_16136	15	Stromal
Composite-TMA-19_16137	5	Stromal
Composite-TMA-19_16138	0	Stromal
Composite-TMA-19_16139	1	Epithelial
Composite-TMA-19_1614	12	Unclear
Composite-TMA-19_16141	18	Epithelial immunosuppressive
Composite-TMA-19_16142	14	Epithelial proliferative
Composite-TMA-19_16143	15	Stromal
Composite-TMA-19_16144	15	Stromal
Composite-TMA-19_16145	5	Stromal
Composite-TMA-19_16146	1	Epithelial
Composite-TMA-19_16147	15	Stromal
Composite-TMA-19_16148	15	Stromal
Composite-TMA-19_16149	15	Stromal
Composite-TMA-19_1615	1	Epithelial
Composite-TMA-19_16150	13	Unclear
Composite-TMA-19_16151	13	Unclear
Composite-TMA-19_16152	12	Unclear
Composite-TMA-19_16153	7	Epithelial
Composite-TMA-19_16154	7	Epithelial
Composite-TMA-19_16155	13	Unclear
Composite-TMA-19_16156	15	Stromal
Composite-TMA-19_16157	0	Stromal
Composite-TMA-19_16158	1	Epithelial
Composite-TMA-19_16159	0	Stromal
Composite-TMA-19_1616	5	Stromal
Composite-TMA-19_16160	15	Stromal
Composite-TMA-19_16161	0	Stromal
Composite-TMA-19_16162	7	Epithelial
Composite-TMA-19_16163	0	Stromal
Composite-TMA-19_16164	13	Unclear
Composite-TMA-19_16165	0	Stromal
Composite-TMA-19_16166	19	Stromal
Composite-TMA-19_16168	0	Stromal
Composite-TMA-19_16169	7	Epithelial
Composite-TMA-19_1617	0	Stromal
Composite-TMA-19_16170	0	Stromal
Composite-TMA-19_16171	15	Stromal
Composite-TMA-19_16172	15	Stromal
Composite-TMA-19_16173	15	Stromal
Composite-TMA-19_16174	0	Stromal
Composite-TMA-19_16175	7	Epithelial
Composite-TMA-19_16176	0	Stromal
Composite-TMA-19_16177	13	Unclear
Composite-TMA-19_16178	0	Stromal
Composite-TMA-19_16179	14	Epithelial proliferative
Composite-TMA-19_1618	5	Stromal
Composite-TMA-19_16180	15	Stromal
Composite-TMA-19_16181	13	Unclear
Composite-TMA-19_16182	18	Epithelial immunosuppressive
Composite-TMA-19_16183	13	Unclear
Composite-TMA-19_16184	15	Stromal
Composite-TMA-19_16185	14	Epithelial proliferative
Composite-TMA-19_16188	7	Epithelial
Composite-TMA-19_16189	1	Epithelial
Composite-TMA-19_1619	5	Stromal
Composite-TMA-19_16190	13	Unclear
Composite-TMA-19_16191	15	Stromal
Composite-TMA-19_16192	5	Stromal
Composite-TMA-19_16193	7	Epithelial
Composite-TMA-19_16194	7	Epithelial
Composite-TMA-19_16195	13	Unclear
Composite-TMA-19_16196	5	Stromal
Composite-TMA-19_16197	15	Stromal
Composite-TMA-19_16198	7	Epithelial
Composite-TMA-19_16199	7	Epithelial
Composite-TMA-19_162	5	Stromal
Composite-TMA-19_1620	12	Unclear
Composite-TMA-19_16200	13	Unclear
Composite-TMA-19_16201	0	Stromal
Composite-TMA-19_16202	12	Unclear
Composite-TMA-19_16203	19	Stromal
Composite-TMA-19_16204	15	Stromal
Composite-TMA-19_16205	15	Stromal
Composite-TMA-19_16206	0	Stromal
Composite-TMA-19_16207	0	Stromal
Composite-TMA-19_16208	1	Epithelial
Composite-TMA-19_16209	15	Stromal
Composite-TMA-19_1621	12	Unclear
Composite-TMA-19_16210	7	Epithelial
Composite-TMA-19_16211	0	Stromal
Composite-TMA-19_16212	14	Epithelial proliferative
Composite-TMA-19_16213	0	Stromal
Composite-TMA-19_16214	13	Unclear
Composite-TMA-19_16216	7	Epithelial
Composite-TMA-19_16218	15	Stromal
Composite-TMA-19_16219	15	Stromal
Composite-TMA-19_1622	1	Epithelial
Composite-TMA-19_16220	15	Stromal
Composite-TMA-19_16221	5	Stromal
Composite-TMA-19_16222	12	Unclear
Composite-TMA-19_16223	13	Unclear
Composite-TMA-19_16224	13	Unclear
Composite-TMA-19_16225	13	Unclear
Composite-TMA-19_16226	0	Stromal
Composite-TMA-19_16227	15	Stromal
Composite-TMA-19_16228	5	Stromal
Composite-TMA-19_16229	13	Unclear
Composite-TMA-19_1623	1	Epithelial
Composite-TMA-19_16231	0	Stromal
Composite-TMA-19_16232	1	Epithelial
Composite-TMA-19_16233	7	Epithelial
Composite-TMA-19_16234	7	Epithelial
Composite-TMA-19_16235	7	Epithelial
Composite-TMA-19_16236	15	Stromal
Composite-TMA-19_16237	1	Epithelial
Composite-TMA-19_16238	1	Epithelial
Composite-TMA-19_16239	12	Unclear
Composite-TMA-19_1624	0	Stromal
Composite-TMA-19_16240	13	Unclear
Composite-TMA-19_16241	0	Stromal
Composite-TMA-19_16242	15	Stromal
Composite-TMA-19_16243	0	Stromal
Composite-TMA-19_16245	13	Unclear
Composite-TMA-19_16246	1	Epithelial
Composite-TMA-19_16247	15	Stromal
Composite-TMA-19_16248	7	Epithelial
Composite-TMA-19_16249	0	Stromal
Composite-TMA-19_1625	0	Stromal
Composite-TMA-19_16251	13	Unclear
Composite-TMA-19_16252	19	Stromal
Composite-TMA-19_16253	11	Epithelial
Composite-TMA-19_16254	15	Stromal
Composite-TMA-19_16255	7	Epithelial
Composite-TMA-19_16256	13	Unclear
Composite-TMA-19_16257	14	Epithelial proliferative
Composite-TMA-19_16258	15	Stromal
Composite-TMA-19_16259	15	Stromal
Composite-TMA-19_1626	5	Stromal
Composite-TMA-19_16260	12	Unclear
Composite-TMA-19_16261	12	Unclear
Composite-TMA-19_16263	15	Stromal
Composite-TMA-19_16264	12	Unclear
Composite-TMA-19_16265	1	Epithelial
Composite-TMA-19_16266	13	Unclear
Composite-TMA-19_16268	12	Unclear
Composite-TMA-19_16269	13	Unclear
Composite-TMA-19_1627	19	Stromal
Composite-TMA-19_16270	7	Epithelial
Composite-TMA-19_16271	13	Unclear
Composite-TMA-19_16272	13	Unclear
Composite-TMA-19_16273	12	Unclear
Composite-TMA-19_16274	1	Epithelial
Composite-TMA-19_16275	7	Epithelial
Composite-TMA-19_16276	12	Unclear
Composite-TMA-19_16277	13	Unclear
Composite-TMA-19_16278	0	Stromal
Composite-TMA-19_16279	15	Stromal
Composite-TMA-19_1628	12	Unclear
Composite-TMA-19_16280	7	Epithelial
Composite-TMA-19_16281	19	Stromal
Composite-TMA-19_16282	15	Stromal
Composite-TMA-19_16283	15	Stromal
Composite-TMA-19_16284	0	Stromal
Composite-TMA-19_16285	13	Unclear
Composite-TMA-19_16286	14	Epithelial proliferative
Composite-TMA-19_16288	0	Stromal
Composite-TMA-19_16289	13	Unclear
Composite-TMA-19_1629	1	Epithelial
Composite-TMA-19_16290	2	Epithelial immunosuppressive
Composite-TMA-19_16291	14	Epithelial proliferative
Composite-TMA-19_16292	14	Epithelial proliferative
Composite-TMA-19_16293	7	Epithelial
Composite-TMA-19_16294	13	Unclear
Composite-TMA-19_16295	12	Unclear
Composite-TMA-19_16296	14	Epithelial proliferative
Composite-TMA-19_16297	15	Stromal
Composite-TMA-19_16299	7	Epithelial
Composite-TMA-19_163	5	Stromal
Composite-TMA-19_1630	0	Stromal
Composite-TMA-19_16300	1	Epithelial
Composite-TMA-19_16301	7	Epithelial
Composite-TMA-19_16302	7	Epithelial
Composite-TMA-19_16303	13	Unclear
Composite-TMA-19_16304	15	Stromal
Composite-TMA-19_16305	7	Epithelial
Composite-TMA-19_16306	1	Epithelial
Composite-TMA-19_16307	7	Epithelial
Composite-TMA-19_16308	13	Unclear
Composite-TMA-19_16309	13	Unclear
Composite-TMA-19_1631	0	Stromal
Composite-TMA-19_16310	1	Epithelial
Composite-TMA-19_16311	14	Epithelial proliferative
Composite-TMA-19_16313	12	Unclear
Composite-TMA-19_16314	15	Stromal
Composite-TMA-19_16316	7	Epithelial
Composite-TMA-19_16317	13	Unclear
Composite-TMA-19_16318	13	Unclear
Composite-TMA-19_16319	12	Unclear
Composite-TMA-19_1632	7	Epithelial
Composite-TMA-19_16320	15	Stromal
Composite-TMA-19_16322	1	Epithelial
Composite-TMA-19_16323	7	Epithelial
Composite-TMA-19_16324	13	Unclear
Composite-TMA-19_16325	13	Unclear
Composite-TMA-19_16326	12	Unclear
Composite-TMA-19_16328	1	Epithelial
Composite-TMA-19_16329	13	Unclear
Composite-TMA-19_1633	0	Stromal
Composite-TMA-19_16330	15	Stromal
Composite-TMA-19_16331	12	Unclear
Composite-TMA-19_16332	13	Unclear
Composite-TMA-19_16333	12	Unclear
Composite-TMA-19_16334	15	Stromal
Composite-TMA-19_16335	15	Stromal
Composite-TMA-19_16336	12	Unclear
Composite-TMA-19_16337	12	Unclear
Composite-TMA-19_16338	0	Stromal
Composite-TMA-19_16339	15	Stromal
Composite-TMA-19_1634	12	Unclear
Composite-TMA-19_16340	0	Stromal
Composite-TMA-19_16341	12	Unclear
Composite-TMA-19_16342	1	Epithelial
Composite-TMA-19_16343	13	Unclear
Composite-TMA-19_16344	12	Unclear
Composite-TMA-19_16345	15	Stromal
Composite-TMA-19_16347	7	Epithelial
Composite-TMA-19_16348	1	Epithelial
Composite-TMA-19_16349	13	Unclear
Composite-TMA-19_1635	5	Stromal
Composite-TMA-19_16350	0	Stromal
Composite-TMA-19_16351	13	Unclear
Composite-TMA-19_16352	15	Stromal
Composite-TMA-19_16353	15	Stromal
Composite-TMA-19_16354	15	Stromal
Composite-TMA-19_16355	13	Unclear
Composite-TMA-19_16356	7	Epithelial
Composite-TMA-19_16357	1	Epithelial
Composite-TMA-19_16358	13	Unclear
Composite-TMA-19_16359	0	Stromal
Composite-TMA-19_1636	5	Stromal
Composite-TMA-19_16360	15	Stromal
Composite-TMA-19_16361	7	Epithelial
Composite-TMA-19_16362	0	Stromal
Composite-TMA-19_16363	15	Stromal
Composite-TMA-19_16364	15	Stromal
Composite-TMA-19_16367	12	Unclear
Composite-TMA-19_16368	12	Unclear
Composite-TMA-19_16369	14	Epithelial proliferative
Composite-TMA-19_1637	12	Unclear
Composite-TMA-19_16370	7	Epithelial
Composite-TMA-19_16371	15	Stromal
Composite-TMA-19_16372	15	Stromal
Composite-TMA-19_16373	1	Epithelial
Composite-TMA-19_16374	13	Unclear
Composite-TMA-19_16375	12	Unclear
Composite-TMA-19_16376	1	Epithelial
Composite-TMA-19_16377	12	Unclear
Composite-TMA-19_16378	7	Epithelial
Composite-TMA-19_16379	1	Epithelial
Composite-TMA-19_1638	7	Epithelial
Composite-TMA-19_16380	13	Unclear
Composite-TMA-19_16381	7	Epithelial
Composite-TMA-19_16382	13	Unclear
Composite-TMA-19_16383	12	Unclear
Composite-TMA-19_16384	1	Epithelial
Composite-TMA-19_16385	13	Unclear
Composite-TMA-19_16386	14	Epithelial proliferative
Composite-TMA-19_16387	15	Stromal
Composite-TMA-19_1639	0	Stromal
Composite-TMA-19_16390	7	Epithelial
Composite-TMA-19_16391	13	Unclear
Composite-TMA-19_16392	13	Unclear
Composite-TMA-19_16393	15	Stromal
Composite-TMA-19_16394	12	Unclear
Composite-TMA-19_16395	15	Stromal
Composite-TMA-19_16396	12	Unclear
Composite-TMA-19_16397	7	Epithelial
Composite-TMA-19_16398	7	Epithelial
Composite-TMA-19_16399	14	Epithelial proliferative
Composite-TMA-19_164	9	Epithelial
Composite-TMA-19_1640	0	Stromal
Composite-TMA-19_16400	7	Epithelial
Composite-TMA-19_16401	13	Unclear
Composite-TMA-19_16402	13	Unclear
Composite-TMA-19_16403	13	Unclear
Composite-TMA-19_16404	15	Stromal
Composite-TMA-19_16405	1	Epithelial
Composite-TMA-19_16406	1	Epithelial
Composite-TMA-19_16407	13	Unclear
Composite-TMA-19_16408	13	Unclear
Composite-TMA-19_16409	12	Unclear
Composite-TMA-19_1641	5	Stromal
Composite-TMA-19_16410	15	Stromal
Composite-TMA-19_16411	7	Epithelial
Composite-TMA-19_16412	7	Epithelial
Composite-TMA-19_16413	7	Epithelial
Composite-TMA-19_16414	1	Epithelial
Composite-TMA-19_16415	15	Stromal
Composite-TMA-19_16417	1	Epithelial
Composite-TMA-19_16418	13	Unclear
Composite-TMA-19_16419	0	Stromal
Composite-TMA-19_1642	0	Stromal
Composite-TMA-19_16420	12	Unclear
Composite-TMA-19_16421	0	Stromal
Composite-TMA-19_16422	14	Epithelial proliferative
Composite-TMA-19_16423	15	Stromal
Composite-TMA-19_16424	15	Stromal
Composite-TMA-19_16425	15	Stromal
Composite-TMA-19_16426	7	Epithelial
Composite-TMA-19_16427	7	Epithelial
Composite-TMA-19_16428	1	Epithelial
Composite-TMA-19_16429	9	Epithelial
Composite-TMA-19_1643	12	Unclear
Composite-TMA-19_16430	13	Unclear
Composite-TMA-19_16431	13	Unclear
Composite-TMA-19_16432	12	Unclear
Composite-TMA-19_16433	7	Epithelial
Composite-TMA-19_16434	7	Epithelial
Composite-TMA-19_16435	13	Unclear
Composite-TMA-19_16436	12	Unclear
Composite-TMA-19_16437	15	Stromal
Composite-TMA-19_16439	1	Epithelial
Composite-TMA-19_1644	0	Stromal
Composite-TMA-19_16440	12	Unclear
Composite-TMA-19_16441	7	Epithelial
Composite-TMA-19_16442	1	Epithelial
Composite-TMA-19_16443	3	Epithelial proliferative
Composite-TMA-19_16445	12	Unclear
Composite-TMA-19_16449	0	Stromal
Composite-TMA-19_16450	15	Stromal
Composite-TMA-19_16451	15	Stromal
Composite-TMA-19_16452	1	Epithelial
Composite-TMA-19_16453	1	Epithelial
Composite-TMA-19_16454	1	Epithelial
Composite-TMA-19_16455	12	Unclear
Composite-TMA-19_16456	15	Stromal
Composite-TMA-19_16457	15	Stromal
Composite-TMA-19_16458	7	Epithelial
Composite-TMA-19_16459	12	Unclear
Composite-TMA-19_1646	0	Stromal
Composite-TMA-19_16460	12	Unclear
Composite-TMA-19_16461	15	Stromal
Composite-TMA-19_16463	7	Epithelial
Composite-TMA-19_16464	12	Unclear
Composite-TMA-19_16465	1	Epithelial
Composite-TMA-19_16467	13	Unclear
Composite-TMA-19_16468	15	Stromal
Composite-TMA-19_1647	0	Stromal
Composite-TMA-19_16470	1	Epithelial
Composite-TMA-19_16471	7	Epithelial
Composite-TMA-19_16472	13	Unclear
Composite-TMA-19_16473	15	Stromal
Composite-TMA-19_16475	13	Unclear
Composite-TMA-19_16476	15	Stromal
Composite-TMA-19_16477	1	Epithelial
Composite-TMA-19_16478	12	Unclear
Composite-TMA-19_16479	12	Unclear
Composite-TMA-19_1648	5	Stromal
Composite-TMA-19_16480	13	Unclear
Composite-TMA-19_16481	15	Stromal
Composite-TMA-19_16482	13	Unclear
Composite-TMA-19_16483	1	Epithelial
Composite-TMA-19_16484	1	Epithelial
Composite-TMA-19_16485	1	Epithelial
Composite-TMA-19_16486	1	Epithelial
Composite-TMA-19_16488	13	Unclear
Composite-TMA-19_16489	0	Stromal
Composite-TMA-19_1649	12	Unclear
Composite-TMA-19_16490	15	Stromal
Composite-TMA-19_16492	0	Stromal
Composite-TMA-19_16493	13	Unclear
Composite-TMA-19_16494	12	Unclear
Composite-TMA-19_16495	11	Epithelial
Composite-TMA-19_16496	15	Stromal
Composite-TMA-19_16497	15	Stromal
Composite-TMA-19_16498	13	Unclear
Composite-TMA-19_16499	1	Epithelial
Composite-TMA-19_165	5	Stromal
Composite-TMA-19_1650	0	Stromal
Composite-TMA-19_16500	1	Epithelial
Composite-TMA-19_16501	13	Unclear
Composite-TMA-19_16502	15	Stromal
Composite-TMA-19_16503	1	Epithelial
Composite-TMA-19_16504	7	Epithelial
Composite-TMA-19_16505	1	Epithelial
Composite-TMA-19_16506	15	Stromal
