cell_id	leiden	cell_type
Composite-TMA-27_10081	11	Epithelial I-P
Composite-TMA-27_10082	3	Epithelial proliferative
Composite-TMA-27_10083	3	Epithelial proliferative
Composite-TMA-27_10084	10	Epithelial proliferative
Composite-TMA-27_10085	3	Epithelial proliferative
Composite-TMA-27_10089	5	Epithelial
Composite-TMA-27_1009	5	Epithelial
Composite-TMA-27_10090	3	Epithelial proliferative
Composite-TMA-27_10091	10	Epithelial proliferative
Composite-TMA-27_10093	3	Epithelial proliferative
Composite-TMA-27_10094	11	Epithelial I-P
Composite-TMA-27_10095	3	Epithelial proliferative
Composite-TMA-27_10096	3	Epithelial proliferative
Composite-TMA-27_10097	11	Epithelial I-P
Composite-TMA-27_101	11	Epithelial I-P
Composite-TMA-27_1010	5	Epithelial
Composite-TMA-27_10101	10	Epithelial proliferative
Composite-TMA-27_10102	11	Epithelial I-P
Composite-TMA-27_10104	10	Epithelial proliferative
Composite-TMA-27_10105	3	Epithelial proliferative
Composite-TMA-27_10106	3	Epithelial proliferative
Composite-TMA-27_10108	10	Epithelial proliferative
Composite-TMA-27_10109	7	Epithelial
Composite-TMA-27_1011	10	Epithelial proliferative
Composite-TMA-27_10110	3	Epithelial proliferative
Composite-TMA-27_10111	2	Epithelial
Composite-TMA-27_10114	3	Epithelial proliferative
Composite-TMA-27_10115	3	Epithelial proliferative
Composite-TMA-27_10116	10	Epithelial proliferative
Composite-TMA-27_10117	11	Epithelial I-P
Composite-TMA-27_10118	3	Epithelial proliferative
Composite-TMA-27_1012	5	Epithelial
Composite-TMA-27_10120	3	Epithelial proliferative
Composite-TMA-27_10121	10	Epithelial proliferative
Composite-TMA-27_10122	5	Epithelial
Composite-TMA-27_10123	5	Epithelial
Composite-TMA-27_10124	5	Epithelial
Composite-TMA-27_10125	5	Epithelial
Composite-TMA-27_10127	3	Epithelial proliferative
Composite-TMA-27_10128	3	Epithelial proliferative
Composite-TMA-27_1013	5	Epithelial
Composite-TMA-27_10130	5	Epithelial
Composite-TMA-27_10131	5	Epithelial
Composite-TMA-27_10133	3	Epithelial proliferative
Composite-TMA-27_10134	10	Epithelial proliferative
Composite-TMA-27_10138	3	Epithelial proliferative
Composite-TMA-27_10139	3	Epithelial proliferative
Composite-TMA-27_1014	5	Epithelial
Composite-TMA-27_10140	2	Epithelial
Composite-TMA-27_10141	3	Epithelial proliferative
Composite-TMA-27_10142	5	Epithelial
Composite-TMA-27_10143	5	Epithelial
Composite-TMA-27_10144	11	Epithelial I-P
Composite-TMA-27_10145	11	Epithelial I-P
Composite-TMA-27_10147	3	Epithelial proliferative
Composite-TMA-27_10148	3	Epithelial proliferative
Composite-TMA-27_10149	5	Epithelial
Composite-TMA-27_10150	3	Epithelial proliferative
Composite-TMA-27_10152	3	Epithelial proliferative
Composite-TMA-27_10154	5	Epithelial
Composite-TMA-27_10155	3	Epithelial proliferative
Composite-TMA-27_10156	3	Epithelial proliferative
Composite-TMA-27_10159	11	Epithelial I-P
Composite-TMA-27_1016	15	Unclear
Composite-TMA-27_10160	3	Epithelial proliferative
Composite-TMA-27_10161	3	Epithelial proliferative
Composite-TMA-27_10162	11	Epithelial I-P
Composite-TMA-27_10164	5	Epithelial
Composite-TMA-27_10165	5	Epithelial
Composite-TMA-27_10166	5	Epithelial
Composite-TMA-27_10167	5	Epithelial
Composite-TMA-27_10168	11	Epithelial I-P
Composite-TMA-27_10169	11	Epithelial I-P
Composite-TMA-27_1017	7	Epithelial
Composite-TMA-27_10173	11	Epithelial I-P
Composite-TMA-27_10174	5	Epithelial
Composite-TMA-27_10176	3	Epithelial proliferative
Composite-TMA-27_10177	10	Epithelial proliferative
Composite-TMA-27_10178	11	Epithelial I-P
Composite-TMA-27_10179	3	Epithelial proliferative
Composite-TMA-27_1018	7	Epithelial
Composite-TMA-27_10180	5	Epithelial
Composite-TMA-27_10182	3	Epithelial proliferative
Composite-TMA-27_10183	3	Epithelial proliferative
Composite-TMA-27_10184	11	Epithelial I-P
Composite-TMA-27_10186	5	Epithelial
Composite-TMA-27_10188	3	Epithelial proliferative
Composite-TMA-27_10189	3	Epithelial proliferative
Composite-TMA-27_1019	5	Epithelial
Composite-TMA-27_10192	3	Epithelial proliferative
Composite-TMA-27_10193	5	Epithelial
Composite-TMA-27_10194	3	Epithelial proliferative
Composite-TMA-27_10195	3	Epithelial proliferative
Composite-TMA-27_10198	10	Epithelial proliferative
Composite-TMA-27_10199	10	Epithelial proliferative
Composite-TMA-27_102	11	Epithelial I-P
Composite-TMA-27_1020	3	Epithelial proliferative
Composite-TMA-27_10200	10	Epithelial proliferative
Composite-TMA-27_10201	3	Epithelial proliferative
Composite-TMA-27_10202	3	Epithelial proliferative
Composite-TMA-27_10203	3	Epithelial proliferative
Composite-TMA-27_10206	5	Epithelial
Composite-TMA-27_10207	10	Epithelial proliferative
Composite-TMA-27_10208	3	Epithelial proliferative
Composite-TMA-27_10209	3	Epithelial proliferative
Composite-TMA-27_1021	3	Epithelial proliferative
Composite-TMA-27_10211	11	Epithelial I-P
Composite-TMA-27_10212	10	Epithelial proliferative
Composite-TMA-27_10213	5	Epithelial
Composite-TMA-27_10214	3	Epithelial proliferative
Composite-TMA-27_10215	5	Epithelial
Composite-TMA-27_10216	3	Epithelial proliferative
Composite-TMA-27_10217	3	Epithelial proliferative
Composite-TMA-27_10218	5	Epithelial
Composite-TMA-27_1022	15	Unclear
Composite-TMA-27_10220	3	Epithelial proliferative
Composite-TMA-27_10221	3	Epithelial proliferative
Composite-TMA-27_10225	5	Epithelial
Composite-TMA-27_10227	11	Epithelial I-P
Composite-TMA-27_10228	15	Unclear
Composite-TMA-27_10229	5	Epithelial
Composite-TMA-27_10231	3	Epithelial proliferative
Composite-TMA-27_10232	10	Epithelial proliferative
Composite-TMA-27_10233	3	Epithelial proliferative
Composite-TMA-27_10234	3	Epithelial proliferative
Composite-TMA-27_10235	11	Epithelial I-P
Composite-TMA-27_10236	11	Epithelial I-P
Composite-TMA-27_10237	10	Epithelial proliferative
Composite-TMA-27_10238	3	Epithelial proliferative
Composite-TMA-27_1024	7	Epithelial
Composite-TMA-27_10245	5	Epithelial
Composite-TMA-27_10246	3	Epithelial proliferative
Composite-TMA-27_10247	10	Epithelial proliferative
Composite-TMA-27_10248	3	Epithelial proliferative
Composite-TMA-27_1025	7	Epithelial
Composite-TMA-27_10250	11	Epithelial I-P
Composite-TMA-27_10251	3	Epithelial proliferative
Composite-TMA-27_10252	5	Epithelial
Composite-TMA-27_10253	10	Epithelial proliferative
Composite-TMA-27_10254	5	Epithelial
Composite-TMA-27_10255	11	Epithelial I-P
Composite-TMA-27_10256	11	Epithelial I-P
Composite-TMA-27_10258	11	Epithelial I-P
Composite-TMA-27_10259	5	Epithelial
Composite-TMA-27_1026	5	Epithelial
Composite-TMA-27_10260	5	Epithelial
Composite-TMA-27_10262	11	Epithelial I-P
Composite-TMA-27_10265	10	Epithelial proliferative
Composite-TMA-27_10266	3	Epithelial proliferative
Composite-TMA-27_10268	3	Epithelial proliferative
Composite-TMA-27_10269	5	Epithelial
Composite-TMA-27_1027	3	Epithelial proliferative
Composite-TMA-27_10271	3	Epithelial proliferative
Composite-TMA-27_10272	11	Epithelial I-P
Composite-TMA-27_10273	3	Epithelial proliferative
Composite-TMA-27_10274	11	Epithelial I-P
Composite-TMA-27_10275	3	Epithelial proliferative
Composite-TMA-27_10276	3	Epithelial proliferative
Composite-TMA-27_10277	11	Epithelial I-P
Composite-TMA-27_10278	11	Epithelial I-P
Composite-TMA-27_10279	5	Epithelial
Composite-TMA-27_1028	11	Epithelial I-P
Composite-TMA-27_10280	3	Epithelial proliferative
Composite-TMA-27_10283	3	Epithelial proliferative
Composite-TMA-27_10284	5	Epithelial
Composite-TMA-27_10285	5	Epithelial
Composite-TMA-27_10286	5	Epithelial
Composite-TMA-27_10287	3	Epithelial proliferative
Composite-TMA-27_10288	10	Epithelial proliferative
Composite-TMA-27_10289	3	Epithelial proliferative
Composite-TMA-27_10290	11	Epithelial I-P
Composite-TMA-27_10292	3	Epithelial proliferative
Composite-TMA-27_10293	10	Epithelial proliferative
Composite-TMA-27_10295	11	Epithelial I-P
Composite-TMA-27_10297	3	Epithelial proliferative
Composite-TMA-27_10298	3	Epithelial proliferative
Composite-TMA-27_103	11	Epithelial I-P
Composite-TMA-27_1030	3	Epithelial proliferative
Composite-TMA-27_10300	10	Epithelial proliferative
Composite-TMA-27_10301	5	Epithelial
Composite-TMA-27_10303	3	Epithelial proliferative
Composite-TMA-27_10304	3	Epithelial proliferative
Composite-TMA-27_10305	11	Epithelial I-P
Composite-TMA-27_10306	5	Epithelial
Composite-TMA-27_10307	5	Epithelial
Composite-TMA-27_10308	3	Epithelial proliferative
Composite-TMA-27_10309	11	Epithelial I-P
Composite-TMA-27_1031	7	Epithelial
Composite-TMA-27_10311	3	Epithelial proliferative
Composite-TMA-27_10315	3	Epithelial proliferative
Composite-TMA-27_10319	5	Epithelial
Composite-TMA-27_10320	3	Epithelial proliferative
Composite-TMA-27_10321	11	Epithelial I-P
Composite-TMA-27_10322	11	Epithelial I-P
Composite-TMA-27_10323	10	Epithelial proliferative
Composite-TMA-27_10324	3	Epithelial proliferative
Composite-TMA-27_10325	10	Epithelial proliferative
Composite-TMA-27_10326	5	Epithelial
Composite-TMA-27_10327	10	Epithelial proliferative
Composite-TMA-27_10328	3	Epithelial proliferative
Composite-TMA-27_10329	11	Epithelial I-P
Composite-TMA-27_1033	3	Epithelial proliferative
Composite-TMA-27_10330	11	Epithelial I-P
Composite-TMA-27_10331	3	Epithelial proliferative
Composite-TMA-27_10334	5	Epithelial
Composite-TMA-27_10335	5	Epithelial
Composite-TMA-27_10336	11	Epithelial I-P
Composite-TMA-27_10337	11	Epithelial I-P
Composite-TMA-27_10338	11	Epithelial I-P
Composite-TMA-27_10339	3	Epithelial proliferative
Composite-TMA-27_1034	7	Epithelial
Composite-TMA-27_10340	10	Epithelial proliferative
Composite-TMA-27_10343	10	Epithelial proliferative
Composite-TMA-27_10344	5	Epithelial
Composite-TMA-27_10347	15	Unclear
Composite-TMA-27_10348	11	Epithelial I-P
Composite-TMA-27_10349	3	Epithelial proliferative
Composite-TMA-27_1035	7	Epithelial
Composite-TMA-27_10350	10	Epithelial proliferative
Composite-TMA-27_10351	10	Epithelial proliferative
Composite-TMA-27_10352	10	Epithelial proliferative
Composite-TMA-27_10353	3	Epithelial proliferative
Composite-TMA-27_10354	3	Epithelial proliferative
Composite-TMA-27_10355	11	Epithelial I-P
Composite-TMA-27_10357	5	Epithelial
Composite-TMA-27_10359	10	Epithelial proliferative
Composite-TMA-27_1036	7	Epithelial
Composite-TMA-27_10360	11	Epithelial I-P
Composite-TMA-27_10363	3	Epithelial proliferative
Composite-TMA-27_10365	5	Epithelial
Composite-TMA-27_10368	5	Epithelial
Composite-TMA-27_10369	10	Epithelial proliferative
Composite-TMA-27_1037	5	Epithelial
Composite-TMA-27_10370	11	Epithelial I-P
Composite-TMA-27_10371	3	Epithelial proliferative
Composite-TMA-27_10372	11	Epithelial I-P
Composite-TMA-27_10373	10	Epithelial proliferative
Composite-TMA-27_10376	11	Epithelial I-P
Composite-TMA-27_10377	15	Unclear
Composite-TMA-27_10378	3	Epithelial proliferative
Composite-TMA-27_10379	5	Epithelial
Composite-TMA-27_1038	5	Epithelial
Composite-TMA-27_10380	10	Epithelial proliferative
Composite-TMA-27_10381	10	Epithelial proliferative
Composite-TMA-27_10382	10	Epithelial proliferative
Composite-TMA-27_10383	3	Epithelial proliferative
Composite-TMA-27_10384	10	Epithelial proliferative
Composite-TMA-27_10385	3	Epithelial proliferative
Composite-TMA-27_10388	11	Epithelial I-P
Composite-TMA-27_10389	5	Epithelial
Composite-TMA-27_1039	15	Unclear
Composite-TMA-27_10390	3	Epithelial proliferative
Composite-TMA-27_10391	3	Epithelial proliferative
Composite-TMA-27_10392	10	Epithelial proliferative
Composite-TMA-27_10393	3	Epithelial proliferative
Composite-TMA-27_10395	5	Epithelial
Composite-TMA-27_10396	3	Epithelial proliferative
Composite-TMA-27_10397	11	Epithelial I-P
Composite-TMA-27_10398	3	Epithelial proliferative
Composite-TMA-27_10399	10	Epithelial proliferative
Composite-TMA-27_104	10	Epithelial proliferative
Composite-TMA-27_10400	5	Epithelial
Composite-TMA-27_10401	3	Epithelial proliferative
Composite-TMA-27_10403	5	Epithelial
Composite-TMA-27_10404	10	Epithelial proliferative
Composite-TMA-27_10405	3	Epithelial proliferative
Composite-TMA-27_10406	10	Epithelial proliferative
Composite-TMA-27_10407	11	Epithelial I-P
Composite-TMA-27_10408	5	Epithelial
Composite-TMA-27_10409	15	Unclear
Composite-TMA-27_1041	5	Epithelial
Composite-TMA-27_10410	3	Epithelial proliferative
Composite-TMA-27_10412	5	Epithelial
Composite-TMA-27_10413	3	Epithelial proliferative
Composite-TMA-27_10415	3	Epithelial proliferative
Composite-TMA-27_10416	3	Epithelial proliferative
Composite-TMA-27_10417	5	Epithelial
Composite-TMA-27_1042	5	Epithelial
Composite-TMA-27_10420	3	Epithelial proliferative
Composite-TMA-27_10421	5	Epithelial
Composite-TMA-27_10422	5	Epithelial
Composite-TMA-27_10423	5	Epithelial
Composite-TMA-27_10425	11	Epithelial I-P
Composite-TMA-27_10426	5	Epithelial
Composite-TMA-27_10429	5	Epithelial
Composite-TMA-27_1043	5	Epithelial
Composite-TMA-27_10430	5	Epithelial
Composite-TMA-27_10431	3	Epithelial proliferative
Composite-TMA-27_10432	3	Epithelial proliferative
Composite-TMA-27_10434	10	Epithelial proliferative
Composite-TMA-27_10435	5	Epithelial
Composite-TMA-27_10437	11	Epithelial I-P
Composite-TMA-27_10438	11	Epithelial I-P
Composite-TMA-27_1044	15	Unclear
Composite-TMA-27_10440	3	Epithelial proliferative
Composite-TMA-27_10441	5	Epithelial
Composite-TMA-27_10443	3	Epithelial proliferative
Composite-TMA-27_10444	11	Epithelial I-P
Composite-TMA-27_10445	3	Epithelial proliferative
Composite-TMA-27_10446	11	Epithelial I-P
Composite-TMA-27_10447	10	Epithelial proliferative
Composite-TMA-27_10449	3	Epithelial proliferative
Composite-TMA-27_1045	7	Epithelial
Composite-TMA-27_10450	11	Epithelial I-P
Composite-TMA-27_10453	0	Other immune
Composite-TMA-27_10454	10	Epithelial proliferative
Composite-TMA-27_10455	3	Epithelial proliferative
Composite-TMA-27_10456	11	Epithelial I-P
Composite-TMA-27_10457	3	Epithelial proliferative
Composite-TMA-27_10458	11	Epithelial I-P
Composite-TMA-27_10459	11	Epithelial I-P
Composite-TMA-27_1046	15	Unclear
Composite-TMA-27_10460	10	Epithelial proliferative
Composite-TMA-27_10461	11	Epithelial I-P
Composite-TMA-27_10464	11	Epithelial I-P
Composite-TMA-27_10466	5	Epithelial
Composite-TMA-27_10467	3	Epithelial proliferative
Composite-TMA-27_10468	11	Epithelial I-P
Composite-TMA-27_10473	11	Epithelial I-P
Composite-TMA-27_10474	10	Epithelial proliferative
Composite-TMA-27_10476	10	Epithelial proliferative
Composite-TMA-27_10477	3	Epithelial proliferative
Composite-TMA-27_10478	3	Epithelial proliferative
Composite-TMA-27_10479	11	Epithelial I-P
Composite-TMA-27_1048	7	Epithelial
Composite-TMA-27_10480	11	Epithelial I-P
Composite-TMA-27_10481	3	Epithelial proliferative
Composite-TMA-27_10482	7	Epithelial
Composite-TMA-27_10483	5	Epithelial
Composite-TMA-27_10484	5	Epithelial
Composite-TMA-27_10485	5	Epithelial
Composite-TMA-27_10486	3	Epithelial proliferative
Composite-TMA-27_10487	11	Epithelial I-P
Composite-TMA-27_1049	5	Epithelial
Composite-TMA-27_10491	11	Epithelial I-P
Composite-TMA-27_10492	11	Epithelial I-P
Composite-TMA-27_10494	3	Epithelial proliferative
Composite-TMA-27_10495	5	Epithelial
Composite-TMA-27_10497	10	Epithelial proliferative
Composite-TMA-27_10498	5	Epithelial
Composite-TMA-27_10499	5	Epithelial
Composite-TMA-27_1050	5	Epithelial
Composite-TMA-27_10500	5	Epithelial
Composite-TMA-27_10502	5	Epithelial
Composite-TMA-27_10503	3	Epithelial proliferative
Composite-TMA-27_10505	11	Epithelial I-P
Composite-TMA-27_10507	5	Epithelial
Composite-TMA-27_10509	3	Epithelial proliferative
Composite-TMA-27_1051	15	Unclear
Composite-TMA-27_10510	3	Epithelial proliferative
Composite-TMA-27_10511	11	Epithelial I-P
Composite-TMA-27_10512	5	Epithelial
Composite-TMA-27_10513	5	Epithelial
Composite-TMA-27_10514	10	Epithelial proliferative
Composite-TMA-27_10515	3	Epithelial proliferative
Composite-TMA-27_10516	5	Epithelial
Composite-TMA-27_10517	3	Epithelial proliferative
Composite-TMA-27_10518	11	Epithelial I-P
Composite-TMA-27_10519	3	Epithelial proliferative
Composite-TMA-27_10520	5	Epithelial
Composite-TMA-27_10521	5	Epithelial
Composite-TMA-27_10522	5	Epithelial
Composite-TMA-27_10525	10	Epithelial proliferative
Composite-TMA-27_10526	3	Epithelial proliferative
Composite-TMA-27_10527	11	Epithelial I-P
Composite-TMA-27_10528	3	Epithelial proliferative
Composite-TMA-27_10529	5	Epithelial
Composite-TMA-27_1053	5	Epithelial
Composite-TMA-27_10530	10	Epithelial proliferative
Composite-TMA-27_10531	5	Epithelial
Composite-TMA-27_10533	11	Epithelial I-P
Composite-TMA-27_10537	3	Epithelial proliferative
Composite-TMA-27_10538	3	Epithelial proliferative
Composite-TMA-27_10539	5	Epithelial
Composite-TMA-27_1054	3	Epithelial proliferative
Composite-TMA-27_10541	10	Epithelial proliferative
Composite-TMA-27_10542	3	Epithelial proliferative
Composite-TMA-27_10543	3	Epithelial proliferative
Composite-TMA-27_10544	3	Epithelial proliferative
Composite-TMA-27_10545	10	Epithelial proliferative
Composite-TMA-27_10548	3	Epithelial proliferative
Composite-TMA-27_10549	5	Epithelial
Composite-TMA-27_1055	11	Epithelial I-P
Composite-TMA-27_10550	5	Epithelial
Composite-TMA-27_10551	2	Epithelial
Composite-TMA-27_10552	3	Epithelial proliferative
Composite-TMA-27_10553	3	Epithelial proliferative
Composite-TMA-27_10554	10	Epithelial proliferative
Composite-TMA-27_10556	3	Epithelial proliferative
Composite-TMA-27_10557	5	Epithelial
Composite-TMA-27_10558	5	Epithelial
Composite-TMA-27_10559	10	Epithelial proliferative
Composite-TMA-27_10560	11	Epithelial I-P
Composite-TMA-27_10562	10	Epithelial proliferative
Composite-TMA-27_10564	5	Epithelial
Composite-TMA-27_10565	5	Epithelial
Composite-TMA-27_10566	3	Epithelial proliferative
Composite-TMA-27_10567	3	Epithelial proliferative
Composite-TMA-27_10568	11	Epithelial I-P
Composite-TMA-27_1057	15	Unclear
Composite-TMA-27_10570	11	Epithelial I-P
Composite-TMA-27_10571	5	Epithelial
Composite-TMA-27_10572	10	Epithelial proliferative
Composite-TMA-27_10573	5	Epithelial
Composite-TMA-27_10574	3	Epithelial proliferative
Composite-TMA-27_10575	3	Epithelial proliferative
Composite-TMA-27_10576	3	Epithelial proliferative
Composite-TMA-27_10577	3	Epithelial proliferative
Composite-TMA-27_10578	11	Epithelial I-P
Composite-TMA-27_1058	15	Unclear
Composite-TMA-27_10582	10	Epithelial proliferative
Composite-TMA-27_10583	5	Epithelial
Composite-TMA-27_10584	5	Epithelial
Composite-TMA-27_10586	3	Epithelial proliferative
Composite-TMA-27_10587	3	Epithelial proliferative
Composite-TMA-27_10588	3	Epithelial proliferative
Composite-TMA-27_10589	3	Epithelial proliferative
Composite-TMA-27_1059	3	Epithelial proliferative
Composite-TMA-27_10592	10	Epithelial proliferative
Composite-TMA-27_10593	5	Epithelial
Composite-TMA-27_10594	5	Epithelial
Composite-TMA-27_10595	3	Epithelial proliferative
Composite-TMA-27_10596	11	Epithelial I-P
Composite-TMA-27_10597	5	Epithelial
Composite-TMA-27_10598	3	Epithelial proliferative
Composite-TMA-27_10599	11	Epithelial I-P
Composite-TMA-27_106	10	Epithelial proliferative
Composite-TMA-27_1060	7	Epithelial
Composite-TMA-27_10600	5	Epithelial
Composite-TMA-27_10601	5	Epithelial
Composite-TMA-27_10603	3	Epithelial proliferative
Composite-TMA-27_10604	3	Epithelial proliferative
Composite-TMA-27_10605	3	Epithelial proliferative
Composite-TMA-27_10606	3	Epithelial proliferative
Composite-TMA-27_10608	3	Epithelial proliferative
Composite-TMA-27_10609	5	Epithelial
Composite-TMA-27_1061	5	Epithelial
Composite-TMA-27_10610	10	Epithelial proliferative
Composite-TMA-27_10611	3	Epithelial proliferative
Composite-TMA-27_10612	11	Epithelial I-P
Composite-TMA-27_10613	5	Epithelial
Composite-TMA-27_10614	10	Epithelial proliferative
Composite-TMA-27_10616	7	Epithelial
Composite-TMA-27_10617	10	Epithelial proliferative
Composite-TMA-27_10618	10	Epithelial proliferative
Composite-TMA-27_10619	5	Epithelial
Composite-TMA-27_1062	7	Epithelial
Composite-TMA-27_10620	10	Epithelial proliferative
Composite-TMA-27_10621	5	Epithelial
Composite-TMA-27_10622	5	Epithelial
Composite-TMA-27_10623	3	Epithelial proliferative
Composite-TMA-27_10624	3	Epithelial proliferative
Composite-TMA-27_10625	10	Epithelial proliferative
Composite-TMA-27_10626	11	Epithelial I-P
Composite-TMA-27_1063	3	Epithelial proliferative
Composite-TMA-27_10630	3	Epithelial proliferative
Composite-TMA-27_10631	11	Epithelial I-P
Composite-TMA-27_10634	3	Epithelial proliferative
Composite-TMA-27_10635	5	Epithelial
Composite-TMA-27_10636	5	Epithelial
Composite-TMA-27_10637	3	Epithelial proliferative
Composite-TMA-27_10638	3	Epithelial proliferative
Composite-TMA-27_10639	11	Epithelial I-P
Composite-TMA-27_1064	5	Epithelial
